Key,Item Type,Publication Year,Author,Title,Publication Title,ISBN,ISSN,DOI,Url,Abstract Note,Date,Date Added,Date Modified,Access Date,Pages,Num Pages,Issue,Volume,Number Of Volumes,Journal Abbreviation,Short Title,Series,Series Number,Series Text,Series Title,Publisher,Place,Language,Rights,Type,Archive,Archive Location,Library Catalog,Call Number,Extra,Notes,File Attachments,Link Attachments,Manual Tags,Automatic Tags,Editor,Series Editor,Translator,Contributor,Attorney Agent,Book Author,Cast Member,Commenter,Composer,Cosponsor,Counsel,Interviewer,Producer,Recipient,Reviewed Author,Scriptwriter,Words By,Guest,Number,Edition,Running Time,Scale,Medium,Artwork Size,Filing Date,Application Number,Assignee,Issuing Authority,Country,Meeting Name,Conference Name,Court,References,Reporter,Legal Status,Priority Numbers,Programming Language,Version,System,Code,Code Number,Section,Session,Committee,History,Legislative Body
ECV5XZJE,webpage,2019,aaafoundation,Understanding the Impact of Technology: Do Advanced Driver Assistance and Semi-Automated Vehicle Systems Lead to Improper Driving Behavior?,AAA Foundation for Traffic Safety,,,,https://aaafoundation.org/understanding-the-impact-of-technology-do-advanced-driver-assistance-and-semi-automated-vehicle-systems-lead-to-improper-driving-behavior/,"This research examines driver behavior when driving vehicles equipped with advanced driver assistance systems (ADAS), such as adaptive cruise control or lane-keep assist. Information regarding driver behaviors was drawn from two naturalistic driving studies.",12/17/2019,7/23/2022 19:01,7/23/2022 19:01,7/23/2022 19:01,,,,,,,Understanding the Impact of Technology,,,,,,,en-US,,,,,,,,,C:\Users\Quan\Zotero\storage\FRBVRZR7\understanding-the-impact-of-technology-do-advanced-driver-assistance-and-semi-automated-vehicle.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XID5VREC,blogPost,,,Advanced Driver Assistance Systems,Injury Facts,,,,https://injuryfacts.nsc.org/motor-vehicle/occupant-protection/advanced-driver-assistance-systems/,Advanced Drive Assistance Systems (ADAS) have varying capabilities depending on the manufacturer and are meant to help reduce driver risk.,,7/23/2022 19:00,7/23/2022 19:00,7/23/2022 19:00,,,,,,,,,,,,,,en-US,,,,,,,,,C:\Users\Quan\Zotero\storage\8JRWADN4\advanced-driver-assistance-systems.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9JXZTZ6E,webpage,,,"Law Enforcement, First Responder and Crash Investigation Preparation for Automated Vehicle Technology | GHSA",,,,,https://www.ghsa.org/resources/Preparation-for-Automated-Vehicle-Technology21,,,7/23/2022 18:58,7/23/2022 18:58,7/23/2022 18:58,,,,,,,,,,,,,,,,,,,,,,,"C:\Users\Quan\Zotero\storage\VPJXQFKG\Law Enforcement, First Responder and Crash Investi.pdf; C:\Users\Quan\Zotero\storage\NUK6U5R5\Preparation-for-Automated-Vehicle-Technology21.html",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8V6BDGNY,webpage,,NHTSA,Automated Vehicles for Safety | NHTSA,Automated Vehicles for Safety | NHTSA,,,,https://www.nhtsa.gov/technology-innovation/automated-vehicles-safety,"Get info on automated driving systems, also referred to as automated vehicles and ""self-driving"" cars, and learn about their safety potential.",,7/13/2022 21:31,7/14/2022 15:33,7/13/2022 21:31,,,,,,,,,,,,,,en,,Text,,,,,,,C:\Users\Quan\Zotero\storage\RZKVI8FK\automated-vehicles-safety.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X5MK3YKZ,webpage,,Edmunds,"New Cars, Used Cars, Car Reviews and Pricing",Edmunds,,,,https://www.edmunds.com,"Research new and used cars including car prices, view incentives and dealer inventory listings, compare vehicles, get car buying advice and reviews at Edmunds.com",,7/13/2022 21:56,7/13/2022 21:59,7/13/2022 21:56,,,,,,,,,,,,,,en-us,,,,,,,,,C:\Users\Quan\Zotero\storage\CVKVGZM7\www.edmunds.com.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KN2GBF2Q,webpage,,Car and Driver Magazine,Makes & Models,Car and Driver,,,,https://www.caranddriver.com/,"Covering the automotive industry since 1955 with in-depth reviews and analysis, features, auto show reporting, and advice for car owners and buyers.",,7/13/2022 21:57,7/13/2022 21:58,7/13/2022 21:57,,,,,,,Car and Driver,,,,,,,en-us,,,,,,,,,C:\Users\Quan\Zotero\storage\BZW9YCL9\www.caranddriver.com.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TBVW9DZG,webpage,,Ford Motor Company,Ford® Driver Assist Technologies | Ford Co-Pilot 360™,Ford Motor Company,,,,https://www.ford.com/technology/driver-assist-technology/,"Ford Driver Assist Technologies, including BLIS®, Pre-Collision Assist, and Active Park Assist help make your driving experience easier. And introducing Ford Co-Pilot 360 - a suite of standard driver-assist technologies.",,7/13/2022 21:47,7/13/2022 21:49,7/13/2022 21:47,,,,,,,,,,,,,,en-US,,,,,,,,,C:\Users\Quan\Zotero\storage\8V2NZS62\driver-assist-technology.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YLKVH4AN,newspaperArticle,2022,"LaForest, Audrey",NHTSA chief: Rule on braking tech could have ‘huge benefit',Automotive News,,,,https://www.autonews.com/executives/nhtsa-chief-steven-cliff-rule-braking-tech-could-have-huge-benefit,"Steven Cliff, 52, sat down with Staff Reporter Audrey LaForest last month in his first interview with Automotive News since being sworn in as the new NHTSA chief.",7/8/2022,7/13/2022 21:42,7/13/2022 21:43,7/13/2022 21:42,,,,,,,NHTSA chief,,,,,,,en,,,,,,,,,C:\Users\Quan\Zotero\storage\LYDMM3IC\nhtsa-chief-steven-cliff-rule-braking-tech-could-have-huge-benefit.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Executives,,,,
9FQI7PVP,blogPost,2021,"News, Repairer Driven",Infrastructure bill mandates automatic emergency braking in all passenger vehicles,Repairer Driven News,,,,https://www.repairerdrivennews.com/2021/09/01/infrastructure-bill-mandates-automatic-emergency-braking-in-all-passenger-vehicles/,All passenger vehicles and large trucks sold in the U.S. would have to be equipped with passive emergency braking systems under a provision of the...,9/1/2021,7/13/2022 21:41,7/13/2022 21:41,7/13/2022 21:41,,,,,,,,,,,,,,en-US,,,,,,,,,C:\Users\Quan\Zotero\storage\3YMH74QJ\infrastructure-bill-mandates-automatic-emergency-braking-in-all-passenger-vehicles.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y5EZS7IL,blogPost,2022,"Lowery, Lurah",NHTSA administrator stands behind ADAS as way to prevent collision fatalities,Repairer Driven News,,,,https://www.repairerdrivennews.com/2022/07/12/nhtsa-administrator-stands-behind-adas-as-way-to-prevent-collision-fatalities/,NHTSA Administrator Steven Cliff believes automatic emergency braking (AEB) along with other advanced driver assistance systems (ADAS) in all vehicles will greatly benefit safety. He...,7/12/2022,7/13/2022 21:40,7/13/2022 21:40,7/13/2022 21:40,,,,,,,,,,,,,,en-US,,,,,,,,,C:\Users\Quan\Zotero\storage\9IY9ZCMS\nhtsa-administrator-stands-behind-adas-as-way-to-prevent-collision-fatalities.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BZJMLDEE,webpage,,,Require Collision-Avoidance and Connected-Vehicle Technologies on all Vehicles,,,,,https://www.ntsb.gov/Advocacy/mwl/Pages/mwl-21-22/mwl-hs-04.aspx,,,7/13/2022 21:39,7/13/2022 21:39,7/13/2022 21:39,,,,,,,,,,,,,,,,,,,,,,,C:\Users\Quan\Zotero\storage\VWJNZY4D\mwl-hs-04.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FI4AIU7I,book,2019,"Ward, Nicholas John; Watson, Barry; Fleming-Vogl, Katie","Traffic Safety Culture: Definition, Foundation, and Application",,978-1-78714-617-4,,,http://ebookcentral.proquest.com/lib/tamucs/detail.action?docID=5748457,,2019,7/13/2022 15:31,7/13/2022 15:31,7/13/2022 15:31,,,,,,,Traffic Safety Culture,,,,,Emerald Publishing Limited,"Bingley, UNITED KINGDOM",,,,,,ProQuest Ebook Central,,,,C:\Users\Quan\Zotero\storage\BGVI757E\reader.html,,,Traffic accidents-Psychological aspects.; Traffic safety-Programmed instruction.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HC7H4K5J,magazineArticle,2020,"Preston, Benjamin",The Hidden Cost of Car Safety Features,Consumer Reports,,,,https://www.consumerreports.org/car-repair/the-hidden-cost-of-car-safety-features/,"Advanced systems are making cars safer, Consumer Reports says, but there’s a downside: pricier repairs. Here, CR fills you in on the hidden cost of car safety features.",1/30/2020,9/22/2021 15:21,7/8/2022 21:33,5/16/2021 17:41,,,,,,,,,,,,,,en-US,,,,,,,,,C:\Users\Quan\Zotero\storage\TYH4SQD6\the-hidden-cost-of-car-safety-features.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6UQVTJYU,webpage,,,Future of Mobility - National Safety Council,,,,,https://www.nsc.org/road/future-of-mobility,,,7/5/2022 16:15,7/5/2022 16:15,7/5/2022 16:15,,,,,,,,,,,,,,,,,,,,,,,C:\Users\Quan\Zotero\storage\MHHGLIZ2\future-of-mobility.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VHX3G8QX,conferencePaper,2003,"Toth, Gary R.; Radja, Gregory A.; Thiriez, Kristin K.; Carra, Joseph S.",Large truck crash causation study in the united states,"Proceedings of the 18th International Technical Conference on the Enhanced Safety of Vehicles. Washington, DC: Department of Transportation",,,,,,2003,5/9/2022 2:18,5/9/2022 2:18,,,,,,,,,,,,,Citeseer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EUMPHQQP,book,2002,"Cercarelli, L. Rina; Haworth, Narelle",The determination of fatigue-related crashes using routinely collected road crash data,,1-875912-93-2,,,,,2002,5/8/2022 23:00,5/8/2022 23:00,,,,,,,,,,,,,,,,,,,,,,Issue: RR 120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTLGMCFN,conferencePaper,2020,"Claros, Boris; Chitturi, Madhav; Bill, Andrea; Noyce, David",Examining Police and Driver Crash Reports in Wisconsin,International Conference on Transportation and Development 2020,,,,,,2020,5/8/2022 22:54,5/8/2022 22:54,,353-362,,,,,,,,,,,"American Society of Civil Engineers Reston, VA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
U2GJIH4V,webpage,2020,,Emerging Issues in Transportation and Health Research: Highlights of the New NCHRP Research Roadmap for Transportation and Public Health,"Center for Advancing Research in Transportation Emissions, Energy, and Health (CARTEEH)",,,,https://www.carteeh.org/recording-now-posted-emerging-issues-in-transportation-and-health-research-highlights-of-the-new-nchrp-research-roadmap-for-transportation-and-public-health/,"Dr. Andrew L. Dannenberg Affiliate Professor in the Department of Environmental and Occupational Health Sciences, School of Public Health, and in the Department of Urban Design and Planning, College of Built Environments, at the University of Washington in Seattle Dr. Andrew Dannenberg of the University of Washington presents highlights of the recently published TRB National...",4/2/2020,4/30/2022 16:48,4/30/2022 16:48,4/30/2022 16:48,,,,,,,Emerging Issues in Transportation and Health Research,,,,,,,en-US,,,,,,,,,C:\Users\Quan\Zotero\storage\43GJ2BEU\recording-now-posted-emerging-issues-in-transportation-and-health-research-highlights-of-the-ne.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W93TDPGY,book,2021,"National Academies of Sciences, Engineering",Rural Transportation Issues: Research Roadmap,,,,,https://nap.nationalacademies.org/catalog/26343/rural-transportation-issues-research-roadmap,"Download a PDF of ""Rural Transportation Issues: Research Roadmap"" by the National Academies of Sciences, Engineering, and Medicine for free.",9/27/2021,4/30/2022 16:46,4/30/2022 16:46,4/30/2022 16:46,,,,,,,Rural Transportation Issues,,,,,,,en,,,,,nap.nationalacademies.org,,DOI: 10.17226/26343,,C:\Users\Quan\Zotero\storage\IUF6L2QE\National Academies of Sciences - 2021 - Rural Transportation Issues Research Roadmap.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEXW8BYY,webpage,,,TxDOT Research Library - Publication Details,,,,,https://library.ctr.utexas.edu/Presto/content/Detail.aspx?ctID=UHVibGljYXRpb25fMTE2MTA=&rID=MzQ4MTQ=&ssid=c2NyZWVuSURfMjEzMjI=,,,4/30/2022 16:46,4/30/2022 16:46,4/30/2022 16:46,,,,,,,,,,,,,,,,,,,,,,,C:\Users\Quan\Zotero\storage\5KHLFWCN\Detail.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3YQBQV7D,webpage,,,Research Roadmap for the AASHTO Council on Active Transportation (NCHRP 20-123(02)) | Transportation Research and Education Center,,,,,https://trec.pdx.edu/research/project/1378/Research_Roadmap_for_the_AASHTO_Council_on_Active_Transportation_(NCHRP_20-123(02)),,,4/30/2022 16:43,4/30/2022 16:43,4/30/2022 16:43,,,,,,,,,,,,,,,,,,,,,,,C:\Users\Quan\Zotero\storage\IN6S4W82\NCHRP20-123-02AASHTOCATResearchReview.pdf; C:\Users\Quan\Zotero\storage\LJ6P2KTZ\Research Roadmap for the AASHTO Council on Active .pdf; C:\Users\Quan\Zotero\storage\WRGCF863\Research_Roadmap_for_the_AASHTO_Council_on_Active_Transportation_(NCHRP_20-123(02)).html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RIXVV3L2,book,2020,"National Academies of Sciences, Engineering",A Research Roadmap for Transportation and Public Health,,,,,https://nap.nationalacademies.org/catalog/25644/a-research-roadmap-for-transportation-and-public-health,"Download a PDF of ""A Research Roadmap for Transportation and Public Health"" by the National Academies of Sciences, Engineering, and Medicine for free.",1/8/2020,4/30/2022 16:41,4/30/2022 16:41,4/30/2022 16:41,,,,,,,,,,,,,,en,,,,,nap.nationalacademies.org,,DOI: 10.17226/25644,,C:\Users\Quan\Zotero\storage\4N7ITYJU\National Academies of Sciences - 2020 - A Research Roadmap for Transportation and Public H.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWJAGFZK,journalArticle,2020,"Béquet, Adolphe J.; Hidalgo-Muñoz, Antonio R.; Jallais, Christophe",Towards Mindless Stress Regulation in Advanced Driver Assistance Systems: A Systematic Review,Frontiers in Psychology,,1664-1078,,https://www.frontiersin.org/article/10.3389/fpsyg.2020.609124,"Background: Stress can frequently occur in the driving context. Its cognitive effects can be deleterious and lead to uncomfortable or risky situations. While stress detection in this context is well developed, regulation using dedicated advanced driver-assistance systems (ADAS) is still emergent.Objectives: This systematic review focuses on stress regulation strategies that can be qualified as “subtle” or “mindless”: the technology employed to perform regulation does not interfere with an ongoing task. The review goal is 2-fold: establishing the state of the art on such technological implementation in the driving context and identifying complementary technologies relying on subtle regulation that could be applied in driving.Methods: A systematic review was conducted using search operators previously identified through a concept analysis. The patents and scientific studies selected provide an overview of actual and potential mindless technology implementations. These are then analyzed from a scientific perspective. A classification of results was performed according to the different stages of emotion regulation proposed by the Gross model.Results: A total of 47 publications were retrieved, including 21 patents and 26 studies. Six of the studies investigated mindless stress regulation in the driving context. Patents implemented strategies mostly linked to attentional deployment, while studies tended to investigate response modulation strategies.Conclusions: This review allowed us to identify several ADAS relying on mindless computing technologies to reduce stress and better understand the underlying mechanisms allowing stress reduction. Further studies are necessary to better grasp the effect of mindless technologies on driving safety. However, we have established the feasibility of their implementation as ADAS and proposed directions for future research in this field.",2020,4/30/2022 16:01,4/30/2022 16:01,4/30/2022 16:01,,,,11,,,Towards Mindless Stress Regulation in Advanced Driver Assistance Systems,,,,,,,,,,,,Frontiers,,,,C:\Users\Quan\Zotero\storage\RBIEGAG7\Béquet et al. - 2020 - Towards Mindless Stress Regulation in Advanced Dri.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A6DDGIG4,webpage,2021,,Advanced driver assistance,IIHS-HLDI crash testing and highway safety,,,,https://www.iihs.org/topics/advanced-driver-assistance,"Information from IIHS-HLDI on advanced driver assistance systems, including crash avoidance technologies and automation",5/16/2021,9/22/2021 15:21,4/30/2022 15:55,5/16/2021 17:39,,,,,,,,,,,,,,en,,,,,,,,,C:\Users\Quan\Zotero\storage\GWJ6M7KP\advanced-driver-assistance.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WZIIMQ7B,webpage,2021,"Teague, Chris",Here's How the Next Wave of Headlight Tech Works,Autoweek,,,,https://www.autoweek.com/news/technology/a36031601/heres-how-smart-headlights-work/,"Adaptive beam headlight technology is coming, and we explain how it works.  When do you think smart headlights will be allowed in the US?",4/14/2021,11/17/2021 17:45,4/30/2022 15:54,1/10/2022 16:32,,,,,,,,,,,,,,en-US,,,,,,,Section: Technology,,C:\Users\Quan\Zotero\storage\JRPXS7NG\heres-how-smart-headlights-work.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LY57A2ZR,conferencePaper,2017,"Abraham, Hillary; Seppelt, Bobbie; Mehler, Bruce; Reimer, Bryan",What's in a Name: Vehicle Technology Branding &amp; Consumer Expectations for Automation,Proceedings of the 9th International Conference on Automotive User Interfaces and Interactive Vehicular Applications,978-1-4503-5150-8,,10.1145/3122986.3123018,http://doi.org/10.1145/3122986.3123018,"Vehicle technology naming has the potential to influence drivers' expectations (mental model) of the level of autonomous operation supported by semi-automated technologies that are rapidly becoming available in new vehicles. If divergence exists between expectations and actual design specifications, it may make it harder to develop trust or clear expectations of systems, thus mitigating potential benefits. Alternately, over-trust and misuse due to misunderstanding increase the potential for adverse events. An online survey investigated whether and how names of advanced driver assistance systems (ADAS) and automation features relate to expected automation levels. Systems with ""Cruise"" in their names were associated with lower levels of automation. ""Assist"" systems appeared to create confusion between whether the driver is assisting the system or vice versa. Survey findings indicate the importance of vehicle technology naming and its impact in influencing drivers' expectations of responsibility between the driver and system in who performs individual driving functions.",9/24/2017,3/20/2022 23:47,4/30/2022 15:53,3/20/2022,226–234,,,,,,What's in a Name,AutomotiveUI '17,,,,Association for Computing Machinery,"New York, NY, USA",,,,,,ACM Digital Library,,,,C:\Users\Quan\Zotero\storage\WIWBMXJX\Abraham et al. - 2017 - What's in a Name Vehicle Technology Branding &amp.pdf,,,Automation; Advanced Driver Assistance Systems; Branding; Confusion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9SF4TVV4,webpage,2022,,Behind the Tech: Snapdragon Cockpit Platforms powering Volvo Cars’ upcoming electric vehicles [video],Qualcomm,,,,https://www.qualcomm.com/news/onq/2022/04/19/behind-tech-snapdragon-cockpit-platforms-powering-volvo-cars-upcoming-electric,OnQ sits down with Thomas Stovicek of Volvo Cars to discover what went into the making of Volvo Cars’ upcoming fully electric SUV and Polestar 3 SUV.,4/15/2022,4/22/2022 19:06,4/22/2022 19:06,4/22/2022 19:06,,,,,,,Behind the Tech,,,,,,,en,,,,,,,,,C:\Users\Quan\Zotero\storage\UFZQ65GP\behind-tech-snapdragon-cockpit-platforms-powering-volvo-cars-upcoming-electric.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZXFIIVGE,report,2022,"Reagan, Ian J.; Cicchino, Jessica B.; Teoh, Eric R.; Cox, Aimee E.","New and used vehicle buyers’ awareness, understanding, and trust in advanced driver assistance systems",,,,,https://www.iihs.org/topics/bibliography/ref/2246,"'New and used vehicle buyers’ awareness, understanding, and trust in advanced driver assistance systems' by Reagan, Ian J. / Cicchino, Jessica B. / Teoh, Eric R. / Cox, Aimee E.",2022-02,4/5/2022 23:15,11/11/2022 18:51,4/5/2022 23:15,,,,,,,,,,,,,,en,,,,,,,,,"C:\Users\Quan\Zotero\storage\AETHVCJF\New and used vehicle buyers’ awareness, understand.pdf; C:\Users\Quan\Zotero\storage\ZT5LFFAU\2246.html",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANMCJ8HX,webpage,,,Information on advanced features is less likely to reach used car buyers,IIHS-HLDI crash testing and highway safety,,,,https://www.iihs.org/news/detail/information-on-advanced-features-is-less-likely-to-reach-used-car-buyers,People who bought their car used are less likely to know and trust their vehicle's advanced driver assistance features.,,4/5/2022 23:14,4/5/2022 23:14,4/5/2022 23:14,,,,,,,,,,,,,,en,,,,,,,,,C:\Users\Quan\Zotero\storage\XN7FUADV\information-on-advanced-features-is-less-likely-to-reach-used-car-buyers.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8PFZTFGM,newspaperArticle,2019,,New auto safety technology leaves insurers in the dark,Reuters,,,,https://www.reuters.com/article/us-auto-selfdriving-insurance-focus-idUSKCN1UL165,"Automakers are accelerating the rollout of technology designed to avoid crashes, but insurance companies are waving a caution flag at consumers eyeing discounts for buying collision-avoiding brakes or automated cruise control.",7/26/2019,4/5/2022 23:10,4/5/2022 23:10,4/5/2022 23:10,,,,,,,,,,,,,,en,,,,,www.reuters.com,,,,C:\Users\Quan\Zotero\storage\UMQXJHFY\new-auto-safety-technology-leaves-insurers-in-the-dark-idUSKCN1UL165.html,,,Automobiles; United States; Americas; Asia; Auto; AUTO; Auto & Truck Manufacturers (NEC) (TRBC level 5); Auto & Truck Manufacturers (TRBC level 4); Auto Parts (Legacy); Automobiles & Auto Parts (TRBC level 3); Automotive Accessories (TRBC level 5); Commercial Contract Wins; Company Focus; Company News; Enterprise Reporting; Europe; FOCUS; Germany; Graphics; INSURANCE; Insurance - Automobile (TRBC level 5); Insurance (TRBC level 3); Japan; Major News; North America; Pacific; Picture Available; Property & Casualty Insurance (NEC) (TRBC level 5); Property & Casualty Insurance (TRBC level 4); Reinsurance (NEC) (TRBC level 5); Reinsurance (TRBC level 4); SELFDRIVING; Switzerland; Technology (TRBC level 1); Technology Equipment (TRBC level 2); Terminations; Truck & Motorcycle Parts (NEC) (TRBC level 5); Truck & Motorcycle Parts (TRBC level 4); US; Western Europe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Autos,,,,
